"site_no","Date","Flow","AGWR","delta_AGWR","Year","Month","Day","Season","GroupID"
"USGS-02055000",1986-04-08,188,0.935323383084577,0.972550184401376,1986,4,8,"Spring",78
"USGS-02055000",1986-04-09,180,0.957446808510638,1.02365323675871,1986,4,9,"Spring",78
"USGS-02055000",1986-04-10,177,0.983333333333333,1.02703703703704,1986,4,10,"Spring",78
"USGS-02055000",1986-04-11,172,0.971751412429379,0.98822177535191,1986,4,11,"Spring",78
"USGS-02055000",1986-04-12,166,0.965116279069767,0.993171984856679,1986,4,12,"Spring",78
"USGS-02055000",1986-04-13,157,0.94578313253012,0.979968065031209,1986,4,13,"Spring",78
"USGS-02055000",1986-09-23,74,0.925,1.0175,1986,9,23,"Fall",79
"USGS-02055000",1986-09-24,76,1.02702702702703,1.11029948867787,1986,9,24,"Fall",79
"USGS-02055000",1986-09-25,73,0.960526315789474,0.935249307479224,1986,9,25,"Fall",79
"USGS-02055000",1986-09-26,71,0.972602739726027,1.01257271533121,1986,9,26,"Fall",79
"USGS-02055000",1986-09-27,67,0.943661971830986,0.970243999206507,1986,9,27,"Fall",79
"USGS-02055000",1986-09-28,65,0.970149253731343,1.02806861216307,1986,9,28,"Fall",79
"USGS-02055000",1986-09-29,65,1,1.03076923076923,1986,9,29,"Fall",79
"USGS-02055000",1986-09-30,61,0.938461538461538,0.938461538461538,1986,9,30,"Fall",79
"USGS-02055000",1986-10-01,60,0.983606557377049,1.04810534802472,1986,10,1,"Fall",79
"USGS-02055000",1986-10-02,59,0.983333333333333,0.999722222222222,1986,10,2,"Fall",79
"USGS-02055000",1986-10-03,58,0.983050847457627,0.999712726228095,1986,10,3,"Fall",79
"USGS-02055000",1986-10-04,56,0.96551724137931,0.982164090368609,1986,10,4,"Fall",79
"USGS-02055000",1986-10-05,55,0.982142857142857,1.0172193877551,1986,10,5,"Fall",79
"USGS-02055000",1986-10-06,53,0.963636363636364,0.981157024793389,1986,10,6,"Fall",79
"USGS-02055000",1986-10-07,52,0.981132075471698,1.01815592737629,1986,10,7,"Fall",79
"USGS-02055000",1986-10-08,50,0.961538461538462,0.980029585798817,1986,10,8,"Fall",79
"USGS-02055000",1987-02-06,826,0.830985915492958,0.986482273925242,1987,2,6,"Winter",80
"USGS-02055000",1987-02-07,722,0.87409200968523,1.05187343538392,1987,2,7,"Winter",80
"USGS-02055000",1987-02-08,663,0.918282548476454,1.0505559349606,1987,2,8,"Winter",80
"USGS-02055000",1987-02-09,603,0.909502262443439,0.990438361212915,1987,2,9,"Winter",80
"USGS-02055000",1987-02-10,518,0.859038142620232,0.944514574721748,1987,2,10,"Winter",80
"USGS-02055000",1987-02-11,485,0.936293436293436,1.0899323206273,1987,2,11,"Winter",80
"USGS-02055000",1987-02-12,457,0.942268041237113,1.00638112445531,1987,2,12,"Winter",80
"USGS-02055000",1987-02-13,443,0.969365426695842,1.0287576191411,1987,2,13,"Winter",80
"USGS-02055000",1987-02-14,415,0.936794582392777,0.966399828788936,1987,2,14,"Winter",80
"USGS-02055000",1987-02-15,395,0.951807228915663,1.01602554797503,1987,2,15,"Winter",80
"USGS-02055000",1987-02-16,377,0.954430379746835,1.00275596859478,1987,2,16,"Winter",80
"USGS-02055000",1987-02-17,356,0.944297082228117,0.989382884562616,1987,2,17,"Winter",80
"USGS-02055000",1987-02-18,375,1.05337078651685,1.11550782729453,1987,2,18,"Winter",80
"USGS-02055000",1987-02-19,344,0.917333333333333,0.870855111111111,1987,2,19,"Winter",80
"USGS-02055000",1987-02-20,323,0.938953488372093,1.02356848296376,1987,2,20,"Winter",80
"USGS-02055000",1987-05-05,708,0.908857509627728,0.990526348747036,1987,5,5,"Spring",81
"USGS-02055000",1987-05-06,622,0.878531073446328,0.966632353410578,1987,5,6,"Spring",81
"USGS-02055000",1987-05-07,564,0.906752411575563,1.03212332378697,1987,5,7,"Spring",81
"USGS-02055000",1987-05-08,518,0.918439716312057,1.01288919068457,1987,5,8,"Spring",81
"USGS-02055000",1987-05-09,485,0.936293436293436,1.01943918546235,1987,5,9,"Spring",81
"USGS-02055000",1987-05-10,459,0.94639175257732,1.0107854182166,1987,5,10,"Spring",81
"USGS-02055000",1987-05-11,441,0.96078431372549,1.01520782604981,1987,5,11,"Spring",81
"USGS-02055000",1987-05-12,422,0.956916099773243,0.995973899763987,1987,5,12,"Spring",81
"USGS-02055000",1987-05-13,413,0.97867298578199,1.02273646144516,1987,5,13,"Spring",81
"USGS-02055000",1987-05-14,398,0.963680387409201,0.984680686408433,1987,5,14,"Spring",81
"USGS-02055000",1987-05-15,383,0.962311557788945,0.998579581323704,1987,5,15,"Spring",81
"USGS-02055000",1987-05-16,366,0.955613577023499,0.993039696228074,1987,5,16,"Spring",81
"USGS-02055000",1987-05-17,347,0.948087431693989,0.992124279614202,1987,5,17,"Spring",81
"USGS-02055000",1987-05-18,334,0.962536023054755,1.0152397246053,1987,5,18,"Spring",81
"USGS-02055000",1987-06-02,275,0.954861111111111,1.00127797067901,1987,6,2,"Summer",82
"USGS-02055000",1987-06-03,265,0.963636363636364,1.00919008264463,1987,6,3,"Summer",82
"USGS-02055000",1987-06-04,263,0.992452830188679,1.02990388038448,1987,6,4,"Summer",82
"USGS-02055000",1987-06-05,281,1.06844106463878,1.0765660917463,1987,6,5,"Summer",82
"USGS-02055000",1987-06-06,237,0.843416370106762,0.789389698712022,1987,6,6,"Summer",82
"USGS-02055000",1987-06-07,217,0.915611814345992,1.08559881785326,1987,6,7,"Summer",82
"USGS-02055000",1987-06-08,203,0.935483870967742,1.02170358257767,1987,6,8,"Summer",82
"USGS-02055000",1987-06-09,191,0.940886699507389,1.00577543740445,1987,6,9,"Summer",82
"USGS-02055000",1987-06-10,186,0.973821989528796,1.03500452290233,1987,6,10,"Summer",82
"USGS-02055000",1987-06-11,180,0.967741935483871,0.993756503642039,1987,6,11,"Summer",82
"USGS-02055000",1987-06-12,171,0.95,0.981666666666667,1987,6,12,"Summer",82
"USGS-02055000",1987-06-13,175,1.0233918128655,1.07725453985842,1987,6,13,"Summer",82
"USGS-02055000",1987-06-14,171,0.977142857142857,0.954808163265306,1987,6,14,"Summer",82
"USGS-02055000",1987-06-15,162,0.947368421052632,0.969529085872576,1987,6,15,"Summer",82
"USGS-02055000",1987-06-16,154,0.950617283950617,1.00342935528121,1987,6,16,"Summer",82
"USGS-02055000",1987-06-17,153,0.993506493506494,1.0451172204419,1987,6,17,"Summer",82
"USGS-02055000",1987-06-18,148,0.967320261437909,0.973642616087829,1987,6,18,"Summer",82
"USGS-02055000",1987-06-19,143,0.966216216216216,0.998858655953251,1987,6,19,"Summer",82
"USGS-02055000",1987-06-20,149,1.04195804195804,1.0783901413272,1987,6,20,"Summer",82
"USGS-02055000",1987-06-21,148,0.993288590604027,0.95329039232467,1987,6,21,"Summer",82
"USGS-02055000",1987-06-22,142,0.959459459459459,0.965942293644996,1987,6,22,"Summer",82
"USGS-02055000",1987-06-23,135,0.950704225352113,0.990874826423329,1987,6,23,"Summer",82
"USGS-02055000",1987-06-24,129,0.955555555555556,1.00510288065844,1987,6,24,"Summer",82
"USGS-02055000",1987-06-25,125,0.968992248062015,1.01406165494862,1987,6,25,"Summer",82
"USGS-02055000",1987-06-26,186,1.488,1.535616,1987,6,26,"Summer",82
"USGS-02055000",1987-06-27,168,0.903225806451613,0.607006590357267,1987,6,27,"Summer",82
"USGS-02055000",1987-06-28,145,0.863095238095238,0.955569727891157,1987,6,28,"Summer",82
"USGS-02055000",1987-06-29,126,0.868965517241379,1.00680142687277,1987,6,29,"Summer",82
"USGS-02055000",1987-09-15,343,0.679207920792079,1.01141456719929,1987,9,15,"Fall",83
"USGS-02055000",1987-09-16,270,0.787172011661808,1.15895587722803,1987,9,16,"Fall",83
"USGS-02055000",1987-09-17,231,0.855555555555556,1.08687242798354,1987,9,17,"Fall",83
"USGS-02055000",1987-09-18,199,0.861471861471861,1.00691516275932,1987,9,18,"Fall",83
"USGS-02055000",1987-09-19,203,1.02010050251256,1.18413676422313,1987,9,19,"Fall",83
"USGS-02055000",1987-09-20,324,1.59605911330049,1.56460967264433,1987,9,20,"Fall",83
"USGS-02055000",1987-09-21,255,0.787037037037037,0.493112711476909,1987,9,21,"Fall",83
"USGS-02055000",1987-09-22,203,0.796078431372549,1.01148788927336,1987,9,22,"Fall",83
"USGS-02055000",1987-09-23,173,0.852216748768473,1.07051857603921,1987,9,23,"Fall",83
"USGS-02055000",1987-09-24,158,0.913294797687861,1.07166961809616,1987,9,24,"Fall",83
"USGS-02055000",1987-09-25,146,0.924050632911392,1.0117769588207,1987,9,25,"Fall",83
"USGS-02055000",1987-09-26,136,0.931506849315068,1.00806905610809,1987,9,26,"Fall",83
"USGS-02055000",1987-09-27,128,0.941176470588235,1.01038062283737,1987,9,27,"Fall",83
"USGS-02055000",1987-09-28,120,0.9375,0.99609375,1987,9,28,"Fall",83
"USGS-02055000",1987-09-29,115,0.958333333333333,1.02222222222222,1987,9,29,"Fall",83
"USGS-02055000",1987-09-30,118,1.02608695652174,1.07069943289225,1987,9,30,"Fall",83
"USGS-02055000",1987-10-01,122,1.03389830508475,1.00761275495547,1987,10,1,"Fall",83
"USGS-02055000",1987-10-02,114,0.934426229508197,0.903789303950551,1987,10,2,"Fall",83
"USGS-02055000",1987-10-03,108,0.947368421052632,1.01385041551247,1987,10,3,"Fall",83
"USGS-02055000",1987-10-04,105,0.972222222222222,1.02623456790123,1987,10,4,"Fall",83
"USGS-02055000",1987-10-05,102,0.971428571428571,0.999183673469388,1987,10,5,"Fall",83
"USGS-02055000",1987-10-06,103,1.00980392156863,1.03950403690888,1987,10,6,"Fall",83
"USGS-02055000",1987-10-07,108,1.04854368932039,1.03836365350174,1987,10,7,"Fall",83
"USGS-02055000",1987-10-08,106,0.981481481481482,0.936042524005487,1987,10,8,"Fall",83
"USGS-02055000",1987-10-09,101,0.952830188679245,0.970808116767533,1987,10,9,"Fall",83
"USGS-02055000",1987-10-10,98,0.97029702970297,1.01833153612391,1987,10,10,"Fall",83
"USGS-02055000",1988-03-12,143,0.959731543624161,0.985496148822125,1988,3,12,"Spring",84
"USGS-02055000",1988-03-13,146,1.02097902097902,1.06381730157954,1988,3,13,"Spring",84
"USGS-02055000",1988-03-14,146,1,0.97945205479452,1988,3,14,"Spring",84
"USGS-02055000",1988-03-15,139,0.952054794520548,0.952054794520548,1988,3,15,"Spring",84
"USGS-02055000",1988-03-16,135,0.971223021582734,1.020133533461,1988,3,16,"Spring",84
"USGS-02055000",1988-03-17,131,0.97037037037037,0.999122085048011,1988,3,17,"Spring",84
"USGS-02055000",1988-03-18,130,0.99236641221374,1.02266767670882,1988,3,18,"Spring",84
"USGS-02055000",1988-03-19,134,1.03076923076923,1.03869822485207,1988,3,19,"Spring",84
"USGS-02055000",1988-03-20,131,0.977611940298508,0.948429494319448,1988,3,20,"Spring",84
"USGS-02055000",1988-03-21,125,0.954198473282443,0.976050346716392,1988,3,21,"Spring",84
"USGS-02055000",1988-03-22,122,0.976,1.022848,1988,3,22,"Spring",84
"USGS-02055000",1988-03-23,120,0.983606557377049,1.00779360386993,1988,3,23,"Spring",84
"USGS-02055000",1988-03-24,119,0.991666666666667,1.00819444444444,1988,3,24,"Spring",84
"USGS-02055000",1988-03-25,118,0.991596638655462,0.999929383518113,1988,3,25,"Spring",84
"USGS-02055000",1990-01-06,694,0.88295165394402,0.973942854922984,1990,1,6,"Winter",85
"USGS-02055000",1990-01-07,630,0.907780979827089,1.02812082153327,1990,1,7,"Winter",85
"USGS-02055000",1990-01-08,818,1.2984126984127,1.43031494079113,1990,1,8,"Winter",85
"USGS-02055000",1990-01-09,1210,1.47921760391198,1.1392507218393,1990,1,9,"Winter",85
"USGS-02055000",1990-01-10,1000,0.826446280991736,0.558705006488628,1990,1,10,"Winter",85
"USGS-02055000",1990-01-11,824,0.824,0.99704,1990,1,11,"Winter",85
"USGS-02055000",1990-01-12,708,0.859223300970874,1.04274672447922,1990,1,12,"Winter",85
"USGS-02055000",1990-01-13,608,0.858757062146893,0.99945737176418,1990,1,13,"Winter",85
"USGS-02055000",1990-01-14,520,0.855263157894737,0.995931440443213,1990,1,14,"Winter",85
"USGS-02055000",1990-01-15,477,0.917307692307692,1.07254437869822,1990,1,15,"Winter",85
"USGS-02055000",1990-01-16,442,0.926624737945493,1.01015694702653,1990,1,16,"Winter",85
"USGS-02055000",1990-01-17,409,0.925339366515837,0.998612845764829,1990,1,17,"Winter",85
"USGS-02055000",1990-01-18,388,0.948655256723716,1.02519712340314,1990,1,18,"Winter",85
"USGS-02055000",1990-01-19,371,0.956185567010309,1.00793787862685,1990,1,19,"Winter",85
"USGS-02055000",1990-01-20,354,0.954177897574124,0.997900334929272,1990,1,20,"Winter",85
"USGS-02055000",1990-01-21,356,1.00564971751412,1.05394363050209,1990,1,21,"Winter",85
"USGS-02055000",1990-01-22,336,0.943820224719101,0.938517863906072,1990,1,22,"Winter",85
"USGS-02055000",1990-01-23,317,0.943452380952381,0.999610260770975,1990,1,23,"Winter",85
"USGS-02055000",1990-01-24,305,0.962145110410095,1.01981311387316,1990,1,24,"Winter",85
"USGS-02055000",1990-05-31,1140,0.564356435643564,0.983432996765023,1990,5,31,"Spring",86
"USGS-02055000",1990-06-01,799,0.700877192982456,1.24190520160049,1990,6,1,"Summer",86
"USGS-02055000",1990-06-02,680,0.851063829787234,1.21428381221207,1990,6,2,"Summer",86
"USGS-02055000",1990-06-03,591,0.869117647058824,1.02121323529412,1990,6,3,"Summer",86
"USGS-02055000",1990-06-04,519,0.878172588832487,1.01041854552638,1990,6,4,"Summer",86
"USGS-02055000",1990-06-05,457,0.880539499036609,1.00269526768909,1990,6,5,"Summer",86
"USGS-02055000",1990-06-06,413,0.903719912472648,1.02632523976653,1990,6,6,"Summer",86
"USGS-02055000",1990-06-07,378,0.915254237288136,1.01276316329462,1990,6,7,"Summer",86
"USGS-02055000",1990-06-08,350,0.925925925925926,1.0116598079561,1990,6,8,"Summer",86
"USGS-02055000",1990-06-09,329,0.94,1.0152,1990,6,9,"Summer",86
"USGS-02055000",1990-06-10,316,0.96048632218845,1.02179395977495,1990,6,10,"Summer",86
"USGS-02055000",1990-06-11,291,0.920886075949367,0.958770629706778,1990,6,11,"Summer",86
"USGS-02055000",1990-06-12,273,0.938144329896907,1.01874092181245,1990,6,12,"Summer",86
"USGS-02055000",1990-06-13,257,0.941391941391941,1.00346173972548,1990,6,13,"Summer",86
"USGS-02055000",1990-06-14,248,0.964980544747082,1.02505715453678,1990,6,14,"Summer",86
"USGS-02055000",1990-06-15,245,0.987903225806452,1.02375455254943,1990,6,15,"Summer",86
"USGS-02055000",1990-06-16,244,0.995918367346939,1.00811328613078,1990,6,16,"Summer",86
"USGS-02055000",1990-06-17,234,0.959016393442623,0.962946788497716,1990,6,17,"Summer",86
"USGS-02055000",1990-06-18,220,0.94017094017094,0.980349185477391,1990,6,18,"Summer",86
"USGS-02055000",1990-06-19,213,0.968181818181818,1.02979338842975,1990,6,19,"Summer",86
"USGS-02055000",1990-06-20,201,0.943661971830986,0.974674337102427,1990,6,20,"Summer",86
"USGS-02055000",1990-06-21,211,1.04975124378109,1.11242295982773,1990,6,21,"Summer",86
"USGS-02055000",1990-06-22,289,1.3696682464455,1.30475505941017,1990,6,22,"Summer",86
"USGS-02055000",1990-06-23,259,0.896193771626298,0.654314483782522,1990,6,23,"Summer",86
"USGS-02055000",1990-06-24,226,0.872586872586873,0.973658711110449,1990,6,24,"Summer",86
"USGS-02055000",1990-06-25,186,0.823008849557522,0.943182708121231,1990,6,25,"Summer",86
"USGS-02055000",1990-06-26,170,0.913978494623656,1.11053300959649,1990,6,26,"Summer",86
"USGS-02055000",1990-06-27,160,0.941176470588235,1.02975778546713,1990,6,27,"Summer",86
"USGS-02055000",1990-06-28,153,0.95625,1.016015625,1990,6,28,"Summer",86
"USGS-02055000",1990-06-29,146,0.954248366013072,0.997906787987526,1990,6,29,"Summer",86
"USGS-02055000",1990-06-30,139,0.952054794520548,0.997701257271533,1990,6,30,"Summer",86
"USGS-02055000",1990-07-01,170,1.22302158273381,1.28461259769163,1990,7,1,"Summer",86
"USGS-02055000",1990-07-02,136,0.8,0.654117647058824,1990,7,2,"Summer",86
"USGS-02055000",1990-07-03,130,0.955882352941177,1.19485294117647,1990,7,3,"Summer",86
"USGS-02055000",1990-07-04,123,0.946153846153846,0.9898224852071,1990,7,4,"Summer",86
"USGS-02055000",1990-07-05,118,0.959349593495935,1.0139467248331,1990,7,5,"Summer",86
"USGS-02055000",1990-07-06,113,0.957627118644068,0.998204538925596,1990,7,6,"Summer",86
"USGS-02055000",1990-07-07,109,0.964601769911504,1.00728326415538,1990,7,7,"Summer",86
"USGS-02055000",1990-07-08,108,0.990825688073395,1.02718626378251,1990,7,8,"Summer",86
"USGS-02055000",1990-07-09,107,0.990740740740741,0.99991426611797,1990,7,9,"Summer",86
"USGS-02055000",1990-11-14,293,0.921383647798742,1.02858866342312,1990,11,14,"Fall",87
"USGS-02055000",1990-11-15,274,0.935153583617747,1.01494484501858,1990,11,15,"Fall",87
"USGS-02055000",1990-11-16,260,0.948905109489051,1.01470509883318,1990,11,16,"Fall",87
"USGS-02055000",1990-11-17,250,0.961538461538462,1.01331360946746,1990,11,17,"Fall",87
"USGS-02055000",1990-11-18,240,0.96,0.9984,1990,11,18,"Fall",87
"USGS-02055000",1990-11-19,232,0.966666666666667,1.00694444444444,1990,11,19,"Fall",87
"USGS-02055000",1990-11-20,224,0.96551724137931,0.998810939357907,1990,11,20,"Fall",87
"USGS-02055000",1990-11-21,216,0.964285714285714,0.998724489795918,1990,11,21,"Fall",87
"USGS-02055000",1990-11-22,210,0.972222222222222,1.0082304526749,1990,11,22,"Fall",87
"USGS-02055000",1990-11-23,208,0.990476190476191,1.01877551020408,1990,11,23,"Fall",87
"USGS-02055000",1990-11-24,205,0.985576923076923,0.995053624260355,1990,11,24,"Fall",87
"USGS-02055000",1990-11-25,198,0.965853658536585,0.979988102320048,1990,11,25,"Fall",87
"USGS-02055000",1990-11-26,191,0.964646464646465,0.998750127538006,1990,11,26,"Fall",87
"USGS-02055000",1990-11-27,185,0.968586387434555,1.00408431786409,1990,11,27,"Fall",87
"USGS-02055000",1990-11-28,182,0.983783783783784,1.01569028487947,1990,11,28,"Fall",87
"USGS-02055000",1990-11-29,179,0.983516483516483,0.999728293684338,1990,11,29,"Fall",87
"USGS-02055000",1990-11-30,172,0.960893854748603,0.976998221029306,1990,11,30,"Fall",87
"USGS-02055000",1990-12-01,167,0.970930232558139,1.01044483504597,1990,12,1,"Winter",87
"USGS-02055000",1990-12-02,166,0.994011976047904,1.02377281365413,1990,12,2,"Winter",87
"USGS-02055000",1991-01-21,748,0.944444444444444,0.973063973063973,1991,1,21,"Winter",88
"USGS-02055000",1991-01-22,696,0.93048128342246,0.985215476564958,1991,1,22,"Winter",88
"USGS-02055000",1991-01-23,483,0.693965517241379,0.745813515655965,1991,1,23,"Winter",88
"USGS-02055000",1991-01-24,436,0.902691511387164,1.30077286112933,1991,1,24,"Winter",88
"USGS-02055000",1991-01-25,400,0.917431192660551,1.01632859186937,1991,1,25,"Winter",88
"USGS-02055000",1991-01-26,366,0.915,0.99735,1991,1,26,"Winter",88
"USGS-02055000",1991-01-27,357,0.975409836065574,1.06602167876019,1991,1,27,"Winter",88
"USGS-02055000",1991-01-28,343,0.96078431372549,0.985005767012687,1991,1,28,"Winter",88
"USGS-02055000",1991-01-29,332,0.967930029154519,1.00743737728327,1991,1,29,"Winter",88
"USGS-02055000",1991-01-30,314,0.94578313253012,0.977119320656118,1991,1,30,"Winter",88
"USGS-02055000",1991-01-31,305,0.971337579617834,1.02701935169784,1991,1,31,"Winter",88
"USGS-02055000",1991-02-01,284,0.931147540983607,0.958624025799516,1991,2,1,"Winter",88
"USGS-02055000",1991-02-02,268,0.943661971830986,1.01343979369173,1991,2,2,"Winter",88
"USGS-02055000",1991-02-03,259,0.966417910447761,1.02411450211628,1991,2,3,"Winter",88
"USGS-02055000",1991-02-04,251,0.969111969111969,1.00278767460235,1991,2,4,"Winter",88
"USGS-02055000",1991-02-05,247,0.98406374501992,1.0154283265345,1991,2,5,"Winter",88
"USGS-02055000",1991-02-06,265,1.07287449392713,1.09024897965874,1991,2,6,"Winter",88
"USGS-02055000",1991-02-07,305,1.15094339622642,1.07276610893556,1991,2,7,"Winter",88
"USGS-02055000",1991-02-08,284,0.931147540983607,0.809029830690675,1991,2,8,"Winter",88
"USGS-02055000",1991-02-09,266,0.936619718309859,1.00587681015672,1991,2,9,"Winter",88
"USGS-02055000",1991-02-10,257,0.966165413533835,1.03154502798349,1991,2,10,"Winter",88
"USGS-02055000",1991-02-11,251,0.976653696498054,1.01085557692017,1991,2,11,"Winter",88
"USGS-02055000",1991-02-12,241,0.960159362549801,0.983111379184457,1991,2,12,"Winter",88
"USGS-02055000",1991-09-24,52,0.981132075471698,0.999644001423994,1991,9,24,"Fall",89
"USGS-02055000",1991-09-25,56,1.07692307692308,1.09763313609467,1991,9,25,"Fall",89
"USGS-02055000",1991-09-26,59,1.05357142857143,0.978316326530612,1991,9,26,"Fall",89
"USGS-02055000",1991-09-27,56,0.949152542372881,0.900890548692904,1991,9,27,"Fall",89
"USGS-02055000",1991-09-28,53,0.946428571428571,0.997130102040816,1991,9,28,"Fall",89
"USGS-02055000",1991-09-29,52,0.981132075471698,1.03666785332859,1991,9,29,"Fall",89
"USGS-02055000",1991-09-30,49,0.942307692307692,0.96042899408284,1991,9,30,"Fall",89
"USGS-02055000",1991-10-01,47,0.959183673469388,1.01790920449813,1991,10,1,"Fall",89
"USGS-02055000",1991-10-02,46,0.978723404255319,1.02037120869172,1991,10,2,"Fall",89
"USGS-02055000",1991-10-03,45,0.978260869565217,0.99952741020794,1991,10,3,"Fall",89
"USGS-02055000",1991-10-04,43,0.955555555555556,0.97679012345679,1991,10,4,"Fall",89
"USGS-02055000",1991-10-05,43,1,1.04651162790698,1991,10,5,"Fall",89
"USGS-02055000",1991-10-06,43,1,1,1991,10,6,"Fall",89
"USGS-02055000",1991-10-07,42,0.976744186046512,0.976744186046512,1991,10,7,"Fall",89
"USGS-02055000",1992-01-26,140,0.903225806451613,0.984807492195629,1992,1,26,"Winter",90
"USGS-02055000",1992-01-27,136,0.971428571428571,1.07551020408163,1992,1,27,"Winter",90
"USGS-02055000",1992-01-28,132,0.970588235294118,0.999134948096886,1992,1,28,"Winter",90
"USGS-02055000",1992-01-29,130,0.984848484848485,1.01469237832874,1992,1,29,"Winter",90
"USGS-02055000",1992-01-30,126,0.969230769230769,0.984142011834319,1992,1,30,"Winter",90
"USGS-02055000",1992-01-31,124,0.984126984126984,1.01536911060721,1992,1,31,"Winter",90
"USGS-02055000",1992-02-01,122,0.983870967741935,0.999739854318418,1992,2,1,"Winter",90
"USGS-02055000",1992-02-02,118,0.967213114754098,0.983069067454985,1992,2,2,"Winter",90
"USGS-02055000",1992-02-03,112,0.949152542372881,0.981327204826199,1992,2,3,"Winter",90
"USGS-02055000",1992-02-04,113,1.00892857142857,1.06297831632653,1992,2,4,"Winter",90
"USGS-02055000",1992-02-05,111,0.982300884955752,0.973607956770303,1992,2,5,"Winter",90
"USGS-02055000",1992-02-06,110,0.990990990990991,1.00884668452236,1992,2,6,"Winter",90
"USGS-02055000",1992-02-07,108,0.981818181818182,0.990743801652893,1992,2,7,"Winter",90
"USGS-02055000",1992-02-08,107,0.990740740740741,1.0090877914952,1992,2,8,"Winter",90
"USGS-02055000",1992-03-16,450,0.857142857142857,0.989387755102041,1992,3,16,"Spring",91
"USGS-02055000",1992-03-17,397,0.882222222222222,1.02925925925926,1992,3,17,"Spring",91
"USGS-02055000",1992-03-18,390,0.982367758186398,1.11351509114327,1992,3,18,"Spring",91
"USGS-02055000",1992-03-19,451,1.15641025641026,1.17716633793557,1992,3,19,"Spring",91
"USGS-02055000",1992-03-20,430,0.953436807095344,0.824479722321916,1992,3,20,"Spring",91
"USGS-02055000",1992-03-21,398,0.925581395348837,0.970784207679827,1992,3,21,"Spring",91
"USGS-02055000",1992-03-22,375,0.942211055276382,1.01796671801217,1992,3,22,"Spring",91
"USGS-02055000",1992-03-23,366,0.976,1.03586133333333,1992,3,23,"Spring",91
"USGS-02055000",1992-03-24,332,0.907103825136612,0.929409656902266,1992,3,24,"Spring",91
"USGS-02055000",1992-03-25,304,0.91566265060241,1.0094353316882,1992,3,25,"Spring",91
"USGS-02055000",1992-03-26,462,1.51973684210526,1.65971260387812,1992,3,26,"Spring",91
"USGS-02055000",1992-03-27,624,1.35064935064935,0.888738966661045,1992,3,27,"Spring",91
"USGS-02055000",1992-03-28,545,0.873397435897436,0.646650024654832,1992,3,28,"Spring",91
"USGS-02055000",1992-03-29,476,0.873394495412844,0.999996633280027,1992,3,29,"Spring",91
"USGS-02055000",1992-03-30,432,0.907563025210084,1.03912153096533,1992,3,30,"Spring",91
"USGS-02055000",1992-03-31,407,0.94212962962963,1.03808727709191,1992,3,31,"Spring",91
"USGS-02055000",1992-04-01,366,0.899262899262899,0.954500178087402,1992,4,1,"Spring",91
"USGS-02055000",1992-04-02,339,0.926229508196721,1.02998745856849,1992,4,2,"Spring",91
"USGS-02055000",1992-04-03,314,0.926253687315634,1.00002610488945,1992,4,3,"Spring",91
"USGS-02055000",1992-04-04,312,0.993630573248408,1.07274128767901,1992,4,4,"Spring",91
"USGS-02055000",1992-04-05,309,0.990384615384615,0.996733234714004,1992,4,5,"Spring",91
"USGS-02055000",1992-04-06,300,0.970873786407767,0.980299745499104,1992,4,6,"Spring",91
"USGS-02055000",1993-01-27,616,0.840381991814461,1.01808896143416,1993,1,27,"Winter",92
"USGS-02055000",1993-01-28,535,0.868506493506494,1.03346633074717,1993,1,28,"Winter",92
"USGS-02055000",1993-01-29,464,0.867289719626168,0.99859900427985,1993,1,29,"Winter",92
"USGS-02055000",1993-01-30,405,0.872844827586207,1.00640513525565,1993,1,30,"Winter",92
"USGS-02055000",1993-01-31,366,0.903703703703704,1.03535436671239,1993,1,31,"Winter",92
"USGS-02055000",1993-02-01,346,0.945355191256831,1.04608976081698,1993,2,1,"Winter",92
"USGS-02055000",1993-02-02,318,0.919075144508671,0.972200875405125,1993,2,2,"Winter",92
"USGS-02055000",1993-02-03,289,0.908805031446541,0.988825600253154,1993,2,3,"Winter",92
"USGS-02055000",1993-02-04,276,0.955017301038062,1.05084948695538,1993,2,4,"Winter",92
"USGS-02055000",1993-02-05,262,0.949275362318841,0.993987607645453,1993,2,5,"Winter",92
"USGS-02055000",1993-02-06,253,0.965648854961832,1.0172484120972,1993,2,6,"Winter",92
"USGS-02055000",1993-02-07,245,0.968379446640316,1.00282772735084,1993,2,7,"Winter",92
"USGS-02055000",1993-02-08,235,0.959183673469388,0.990503956684715,1993,2,8,"Winter",92
"USGS-02055000",1993-02-09,228,0.970212765957447,1.01149841557266,1993,2,9,"Winter",92
"USGS-02055000",1993-02-10,219,0.960526315789474,0.990016158818098,1993,2,10,"Winter",92
"USGS-02055000",1993-02-11,214,0.977168949771689,1.0173265778445,1993,2,11,"Winter",92
"USGS-02055000",1993-02-12,311,1.45327102803738,1.487225958599,1993,2,12,"Winter",92
"USGS-02055000",1993-02-13,372,1.19614147909968,0.823068413271161,1993,2,13,"Winter",92
"USGS-02055000",1993-02-14,346,0.93010752688172,0.777589894785524,1993,2,14,"Winter",92
"USGS-02055000",1993-02-15,316,0.913294797687861,0.981923886531458,1993,2,15,"Winter",92
"USGS-02055000",1993-04-04,958,0.863063063063063,1.01856992127262,1993,4,4,"Spring",93
"USGS-02055000",1993-04-05,924,0.964509394572025,1.11754220039139,1993,4,5,"Spring",93
